symbol,name,sector,subSector,headQuarter,dateFirstAdded,cik,founded,market_cap,date,stock_price,fmp_dcf_calc,margin_of_safety,% weight
MRNA,Moderna,Health Care,Biotechnology,"Cambridge, Massachusetts",2021-07-21,0001682852,2010,59058548736,2022-05-04,146.54,162.42863109048724,0.10842521557586497,0.0015099408724875683
MHK,Mohawk Industries,Consumer Discretionary,Home Furnishings,"Calhoun, Georgia",2013-12-23,0000851968,1878,9730423808,2022-05-04,153.14,157.0447252555762,0.025497748828367573,0.00024877625557651707
MOH,Molina Healthcare,Health Care,Managed Health Care,"Long Beach, California",2022-03-02,0001179929,1980,18114179072,2022-05-04,307.02,382.88324786324785,0.24709545913376285,0.000463122442690491
TAP,Molson Coors,Consumer Staples,Brewers,"Chicago, Illinois",1976-06-30,0000024545,2005,11439104000,2022-05-04,52.69,55.63003690036901,0.0557987644784401,0.00029246182041224806
MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois",2012-10-02,0001103982,2012,89525788672,2022-05-04,64.69,67.16798742138364,0.038305571516210314,0.0022888921307871084
MPWR,Monolithic Power Systems,Information Technology,Semiconductors,"Kirkland, Washington",2021-02-12,0001280452,1997,21276938240,2022-05-04,457.48,461.43521608292235,0.008645659007874298,0.0005439842220570224
MNST,Monster Beverage,Consumer Staples,Soft Drinks,"Corona, California",2012-06-28,0000865752,2012,44449402880,2022-05-04,83.92,86.39513504940149,0.029493982952829925,0.001136431077339818
MCO,Moody's,Financials,Financial Exchanges & Data,"New York City, New York",,0001059556,1909,57359351808,2022-05-04,309.42,319.0581053751996,0.031148941164758536,0.0014664977648104478
MS,Morgan Stanley,Financials,Investment Banking & Brokerage,"New York City, New York",,0000895421,1935,147078397952,2022-05-04,83.75,134.87100840336134,0.6104001003386429,0.0037603308797925935
MOS,Mosaic,Materials,Fertilizers & Agricultural Chemicals,"Tampa, Florida",2011-09-26,0001285785,2004,24553713664,2022-05-04,67.83,69.84809598741148,0.02975226282487815,0.0006277610375825353
MSI,Motorola Solutions,Information Technology,Communications Equipment,"Chicago, Illinois",,0000068505,1928,36033134592,2022-05-04,215.19,226.2135294117647,0.051226959485871616,0.0009212536347196308
MSCI,MSCI,Financials,Financial Exchanges & Data,"New York City, New York",2018-04-04,0001408198,1969,35100422144,2022-05-04,431.91,448.9174541147192,0.03937731035335872,0.0008974071183785569
NDAQ,Nasdaq,Financials,Financial Exchanges & Data,"New York City, New York",2008-10-22,0001120193,1971,25992775680,2022-05-04,157.84,160.17424871124229,0.014788701921200466,0.0006645533157964128
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals","Sunnyvale, California",1999-06-25,0001002047,1992,16481015808,2022-05-04,74.06,94.09982300884955,0.27058902253375033,0.00042136760758978303
NFLX,Netflix,Communication Services,Movies & Entertainment,"Los Gatos, California",2010-12-20,0001065280,1997,88797036544,2022-05-04,199.87,213.14102120614345,0.06639826490290411,0.002270260236717068
NWL,Newell Brands,Consumer Discretionary,Housewares & Specialties,"Atlanta, Georgia",1989-04-30,0000814453,1903,9734019072,2022-05-04,23.41,24.447491157745816,0.04431828952352908,0.00024886817514069824
NEM,Newmont,Materials,Gold,"Denver, Colorado",1969-06-30,0001164727,1921,57333346304,2022-05-04,72.24,78.47999999999999,0.08637873754152818,0.001465832886071643
NWSA,News Corp (Class A),Communication Services,Publishing,"New York City, New York",2013-08-01,0001564708,2013,11863734272,2022-05-04,20.21,23.980657672849915,0.18657385813210858,0.00030331827755707933
NWS,News Corp (Class B),Communication Services,Publishing,"New York City, New York",2015-09-18,0001564708,2013,11857367040,2022-05-04,20.25,24.020657672849914,0.18620531717777355,0.000303155487511486
NEE,NextEra Energy,Utilities,Multi-Utilities,"Juno Beach, Florida",1976-06-30,0000753308,1984,139008016384,2022-05-04,70.76,71.08400365074536,0.004578909705276341,0.003553996669980467
NLSN,Nielsen,Industrials,Research & Consulting Services,"New York City, New York",2013-07-09,0001492633,1923,9621787648,2022-05-04,26.75,27.80423625502168,0.03941070112230585,0.0002459987715081673
NKE,Nike,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Washington County, Oregon",1988-11-30,0000320187,1964,193353383936,2022-05-04,122.86,129.00452591027712,0.050012419911094945,0.0049434363608190715
NI,NiSource,Utilities,Multi-Utilities,"Merrillville, Indiana",,0001111711,1912,11750056960,2022-05-04,28.96,29.155677434348128,0.006756817484396655,0.00030041190712744683
NDSN,Nordson,Industrials,Industrial Machinery,"Westlake, Ohio",2022-02-15,0000072331,1935,12546457600,2022-05-04,216.54,221.6472973065005,0.023585930112221754,0.00032077336034545053
NSC,Norfolk Southern,Industrials,Railroads,"Norfolk, Virginia",1957-03-04,0000702165,1881/1894,61032308736,2022-05-04,256.08,259.48503246753245,0.013296752841035866,0.0015604036921854116
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,"Chicago, Illinois",,0000073124,1889,21965336576,2022-05-04,105.41,439.0185103526964,3.1648658604752526,0.0005615843969059723
NOC,Northrop Grumman,Industrials,Aerospace & Defense,"West Falls Church, Virginia",1985-06-30,0001133421,1994,70261432320,2022-05-04,451.25,473.2574812967581,0.0487700416548656,0.0017963632816940173
NLOK,NortonLifeLock,Information Technology,Application Software,"Tempe, Arizona",2003-03-25,0000849399,1982,14563981312,2022-05-04,25.03,26.585,0.06212544946064721,0.00037235508016689775
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",2017-10-13,0001513761,2011,8394593280,2022-05-04,20.03,24.15271757025498,0.20582713780603978,0.00021462328100952877
NRG,NRG Energy,Utilities,Independent Power Producers & Energy Traders,"Houston, Texas",2010-01-29,0001013871,1992,8983913472,2022-05-04,37.1,38.1204081632653,0.027504263160789796,0.00022969034012167736
NUE,Nucor,Materials,Steel,"Charlotte, North Carolina",1985-04-30,0000073309,1940,40474562560,2022-05-04,152.16,160.28241715667417,0.05338076469948853,0.0010348069435059792
NVDA,Nvidia,Information Technology,Semiconductors,"Santa Clara, California",2001-11-30,0001045810,1993,488481849344,2022-05-04,196.02,196.8019253438114,0.0039890079778155015,0.01248894064583098
NVR,NVR,Consumer Discretionary,Homebuilding,"Reston, Virginia",2019-09-26,0000906163,1980,14835664896,2022-05-04,4475.53,5132.529489405157,0.14679814221000798,0.0003793011727588319
NXPI,NXP,Information Technology,Semiconductors,"Eindhoven, Netherlands",2021-03-22,0001413447,1953,46752813056,2022-05-04,178.07,188.60827105326854,0.059180496733130486,0.0011953220126114143
ORLY,O'Reilly Automotive,Consumer Discretionary,Specialty Stores,"Springfield, Missouri",2009-03-27,0000898173,1957,42084372480,2022-05-04,603.49,608.719823801271,0.008665965966745069,0.0010759647072365033
OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,"Houston, Texas",1982-12-31,0000797468,1920,55502491648,2022-05-04,59.24,62.248599107434416,0.05078661558802183,0.0014190237054221794
ODFL,Old Dominion,Industrials,Trucking,"Thomasville, North Carolina",2019-12-09,0000878927,1934,32028272640,2022-05-04,281.54,285.5220595375424,0.014143850030341684,0.0008188619424173605
OMC,Omnicom Group,Communication Services,Advertising,"New York City, New York",,0000029989,1986,16090377216,2022-05-04,78.21,102.88966573816155,0.3155563960895226,0.00041138021052270526
OKE,Oneok,Energy,Oil & Gas Storage & Transportation,"Tulsa, Oklahoma",2010-03-15,0001039684,1906,29082073088,2022-05-04,65.12,65.4472016504136,0.005024595368759199,0.0007435369095934899
ORCL,Oracle,Information Technology,Application Software,"Austin, Texas",1989-08-31,0001341439,1977,195549446144,2022-05-04,73.29,83.24962938451357,0.1358934286330135,0.004999582747029933
OGN,Organon,Health Care,Pharmaceuticals,"Jersey City, New Jersey",2021-06-03,0001821825,2021,8227983872,2022-05-04,32.44,35.33937515908207,0.08937654621091459,0.00021036360378642746
OTIS,Otis,Industrials,Industrial Machinery,"Farmington, Connecticut",2020-04-03,0001781335,2020,30999255040,2022-05-04,73.32,76.95446353924756,0.04956987914958487,0.0007925532070013487
PCAR,Paccar,Industrials,Construction Machinery & Heavy Trucks,"Bellevue, Washington",1980-12-31,0000075362,1905,29580189696,2022-05-04,85.08,94.94845135290731,0.11599026037737793,0.0007562721806386044
PKG,Packaging Corporation of America,Materials,Paper Packaging,"Lake Forest, Illinois",2017-07-26,0000075677,1959,15150967808,2022-05-04,161.69,168.2051410032012,0.04029402562435026,0.0003873624740307499
PARA,Paramount,Communication Services,Movies & Entertainment,"New York City, New York",,0000813828,2019,19498432512,2022-05-04,29.88,40.0537012987013,0.3404853178949565,0.0004985134384340664
PH,Parker,Industrials,Industrial Machinery,"Cleveland, Ohio",1985-11-30,0000076334,1917,35515170816,2022-05-04,276.43,282.03339301388127,0.020270567644182103,0.0009080109341692589
PAYX,Paychex,Information Technology,Data Processing & Outsourced Services,"Penfield, New York",,0000723531,1971,46408736768,2022-05-04,128.55,131.2984120408727,0.021380101445917492,0.0011865250668410838
PAYC,Paycom,Information Technology,Application Software,"Oklahoma City, Oklahoma",2020-01-28,0001590955,1998,17367484416,2022-05-04,288.46,293.2370750988142,0.016560615332504462,0.00044403181475443433
PYPL,PayPal,Information Technology,Data Processing & Outsourced Services,"San Jose, California",2015-07-20,0001633917,1998,105341517824,2022-05-04,90.71,95.0882645324347,0.04826661374087436,0.0026932504563116407
PENN,Penn National Gaming,Consumer Discretionary,Casinos & Gaming,"Wyomissing, Pennsylvania",2021-03-22,0000921738,1972,6403685888,2022-05-04,38.53,49.145384615384614,0.27550959292459415,0.00016372205656603028
PNR,Pentair,Industrials,Industrial Machinery,"Worsley, England",2012-10-01,0000077360,1966,8691770368,2022-05-04,52.55,53.11384248210024,0.010729638098957977,0.0002222211621146652
PEP,PepsiCo,Consumer Staples,Soft Drinks,"Purchase, New York",1957-03-04,0000077476,1898,232276426752,2022-05-04,167.99,172.0187976961843,0.023982366189560594,0.005938575836598925
PKI,PerkinElmer,Health Care,Health Care Equipment,"Waltham, Massachusetts",1985-05-31,0000031791,1937,19284359168,2022-05-04,152.86,157.75950918616672,0.03205226472698358,0.0004930402580269316
PFE,Pfizer,Health Care,Pharmaceuticals,"New York City, New York",1957-03-04,0000078003,1849,278378577920,2022-05-04,49.29,49.6305746320953,0.006909609090998261,0.007117262476349201
PM,Philip Morris International,Consumer Staples,Tobacco,"New York City, New York",2008-03-31,0001413329,2008,153445384192,2022-05-04,98.99,101.87760436737315,0.02917066741461923,0.0039231146420776585
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,"Houston, Texas",2012-05-01,0001534701,2012,43679068160,2022-05-04,90.79,97.93636073793498,0.07871308225503876,0.0011167360475072402
PNW,Pinnacle West,Utilities,Multi-Utilities,"Phoenix, Arizona",,0000764622,1985,8160571392,2022-05-04,72.22,72.30805214764567,0.0012192210972814907,0.00020864007923246725
PXD,Pioneer Natural Resources,Energy,Oil & Gas Exploration & Production,"Irving, Texas",2008-09-24,0001038357,1997,58965409792,2022-05-04,243.7,259.5388371679925,0.06499317672545135,0.0015075596033677565
PNC,PNC Financial Services,Financials,Regional Banks,"Pittsburgh, Pennsylvania",1988-04-30,0000713676,1845,70408904704,2022-05-04,169.66,362.74450704225353,1.1380673526008107,0.001800133685554772
POOL,Pool Corporation,Consumer Discretionary,Distributors,"Covington, Louisiana",2020-10-07,0000945841,1993,16297413632,2022-05-04,406.16,406.75769973704257,0.0014715869042804474,0.0004166734788691586
PPG,PPG Industries,Materials,Specialty Chemicals,"Pittsburgh, Pennsylvania",1957-03-04,0000079879,1883,31463403520,2022-05-04,133.21,137.4115050167224,0.03154046255327973,0.0008044200201190874
PPL,PPL,Utilities,Electric Utilities,"Allentown, Pennsylvania",,0000922224,1920,20726499328,2022-05-04,28.17,32.83907856630131,0.16574648797661726,0.0005299112346771317
PFG,Principal,Financials,Life & Health Insurance,"Des Moines, Iowa",2002-07-22,0001126328,1879,17621207040,2022-05-04,69.86,78.62362269823375,0.12544550097672125,0.0004505187022322309
PG,Procter & Gamble,Consumer Staples,Personal Products,"Cincinnati, Ohio",1957-03-04,0000080424,1837,374794682368,2022-05-04,156.21,160.16540176855057,0.025321053508421728,0.00958231825553606
PGR,Progressive,Financials,Property & Casualty Insurance,"Mayfield Village, Ohio",1997-08-04,0000080661,1937,65640968192,2022-05-04,112.23,112.5499931588849,0.002851226578320398,0.0016782325828189682
PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",2003-07-17,0001045609,1983,112787079168,2022-05-04,152.36,153.08700259495782,0.004771610625871684,0.00288360998312924
PRU,Prudential,Financials,Life & Health Insurance,"Newark, New Jersey",2002-07-22,0001137774,1875,41305223168,2022-05-04,109.73,142.76768264547553,0.30108158794746676,0.001056044316079952
PEG,PSEG,Utilities,Electric Utilities,"Newark, New Jersey",1957-03-04,0000788784,1903,34392342528,2022-05-04,68.5,70.12301587301587,0.023693662379793774,0.0008793037552574448
PTC,PTC,Information Technology,Application Software,"Boston, Massachusetts",2021-04-20,0000857005,1985,13401529344,2022-05-04,114.59,117.34864049946353,0.024074007325800895,0.00034263484869570207
PSA,Public Storage,Real Estate,Specialized REITs,"Glendale, California",2005-08-19,0001393311,1972,62604201984,2022-05-04,357.01,361.21631348701914,0.011782060690230372,0.0016005920461687132
PHM,PulteGroup,Consumer Discretionary,Homebuilding,"Atlanta, Georgia",1984-04-30,0000822416,1956,10528543744,2022-05-04,43.61,50.45454156535656,0.1569489008336748,0.0002691816657720942
PVH,PVH,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","New York City, New York",2013-02-15,0000078239,1881,4965191168,2022-05-04,73.01,90.46084269662921,0.23901989722817707,0.00012694428232212036
QRVO,Qorvo,Information Technology,Semiconductors,"Greensboro, North Carolina",2015-06-11,0001604778,2015,13019429888,2022-05-04,120.07,132.11902772031445,0.10035002682030862,0.0003328657704112237
PWR,Quanta,Industrials,Construction & Engineering,"Houston, Texas",2009-07-01,0001050915,1997,17109829632,2022-05-04,119.01,120.59759978933363,0.013340053687367643,0.0004374443943440102
QCOM,Qualcomm,Information Technology,Semiconductors,"San Diego, California",,0000804328,1985,161571192832,2022-05-04,144.26,150.45321148825064,0.04293089898967596,0.004130865947352615
DGX,Quest Diagnostics,Health Care,Health Care Services,"Secaucus, New Jersey",2002-12-12,0001022079,1967,15701089280,2022-05-04,133.78,140.756,0.052145313200777386,0.00040142734547076706
RL,Ralph Lauren,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","New York City, New York",2007-02-02,0001037038,1967,7530211328,2022-05-04,105.81,140.89843537414967,0.3316173837458621,0.00019252375999692038
RJF,Raymond James,Financials,Investment Banking & Brokerage,"St. Petersburg, Florida",2017-03-20,0000720005,1962,20897685504,2022-05-04,100.35,134.44564393939393,0.3397672540049222,0.0005342879254268942
RTX,Raytheon Technologies,Industrials,Aerospace & Defense,"Waltham, Massachusetts",,0000101829,1922,141880786944,2022-05-04,95.4,100.62063724836689,0.054723660884348886,0.0036274443550093224
O,Realty Income,Real Estate,Retail REITs,"San Diego, California",2015-04-07,0000726728,1969,40459960320,2022-05-04,67.67,68.4153615548483,0.011014652798112923,0.0010344336102717942
REG,Regency Centers,Real Estate,Retail REITs,"Jacksonville, Florida",2017-03-02,0000910606,1963,11808322560,2022-05-04,68.6,94.51233919509029,0.3777308920567099,0.0003019015748010174
REGN,Regeneron,Health Care,Biotechnology,"Tarrytown, New York",2013-05-01,0000872589,1988,72552185856,2022-05-04,660.49,686.2083600713013,0.038938303488775416,0.0018549306265887185
RF,Regions,Financials,Regional Banks,"Birmingham, Alabama",1998-08-28,0001281761,1971,20106149888,2022-05-04,21.55,52.25041753653445,1.4246133427626193,0.000514050855532566
RSG,Republic Services,Industrials,Environmental & Facilities Services,"Phoenix, Arizona",2008-12-05,0001060391,1998,41440591872,2022-05-04,131.23,131.320795241077,0.000691878694483105,0.0010595052670074624
RMD,ResMed,Health Care,Health Care Equipment,"San Diego, California",2017-07-26,0000943819,1989,28723281920,2022-05-04,196.42,198.43622385644346,0.01026486028125178,0.0007343637507393421
RHI,Robert Half,Industrials,Human Resource & Employment Services,"Menlo Park, California",2000-12-05,0000315213,1948,11004128256,2022-05-04,99.3,99.34463545067862,0.00044950101388344815,0.0002813408621688916
ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,"Milwaukee, Wisconsin",,0001024478,1903,24835733504,2022-05-04,213.74,219.39499573014518,0.02645735814608952,0.0006349713956489337
ROL,Rollins,Industrials,Environmental & Facilities Services,"Atlanta, Georgia",2018-10-01,0000084839,1948,16108398592,2022-05-04,32.71,32.92399641107243,0.00654223207191774,0.0004118409602834639
ROP,Roper,Industrials,Industrial Conglomerates,"Sarasota, Florida",2009-12-23,0000882835,1981,47640682496,2022-05-04,451.13,454.43046948356806,0.0073160053278834595,0.001218022034633314
ROST,Ross,Consumer Discretionary,Apparel Retail,"Dublin, California",2009-12-21,0000745732,1982,35297325056,2022-05-04,100.45,114.33071423132996,0.13818530842538537,0.0009024413049798844
RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",2014-12-05,0000884887,1997,19792656384,2022-05-04,77.6,88.20711467416268,0.13668962208972538,0.0005060358151179273
SPGI,S&P Global,Financials,Financial Exchanges & Data,"New York City, New York",,0000064040,1917,124801327104,2022-05-04,359.63,386.51043028547787,0.074744682828123,0.003190776420487153
CRM,Salesforce,Information Technology,Application Software,"San Francisco, California",2008-09-15,0001108524,1999,177275027456,2022-05-04,178.36,183.96985626283367,0.03145243475461796,0.0045323634826130626
SBAC,SBA Communications,Real Estate,Specialized REITs,"Boca Raton, Florida",2017-09-01,0001034054,1989,37621538816,2022-05-04,348.9,352.2175679947971,0.009508650028080013,0.0009618641222981636
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,"Curaçao, Kingdom of the Netherlands",1965-03-31,0000087347,1926,56750419968,2022-05-04,40.15,41.383848314606745,0.03073096673989405,0.001450929297696819
STX,Seagate,Information Technology,"Technology Hardware, Storage & Peripherals","Dublin, Ireland",2012-07-02,0001137789,1979,18120239104,2022-05-04,83.89,88.82469387755103,0.058823386310061114,0.0004632773786007228
SEE,Sealed Air,Materials,Paper Packaging,"Charlotte, North Carolina",1957-03-04,0001012100,1960,9578596352,2022-05-04,65.57,69.16615384615383,0.054844499712579535,0.0002448945062567871
SRE,Sempra Energy,Utilities,Multi-Utilities,"San Diego, California",,0001032208,1998,50741403648,2022-05-04,160.69,162.4757371037197,0.011112932377370694,0.0012972976975440353
NOW,ServiceNow,Information Technology,Systems Software,"Santa Clara, California",2019-11-21,0001373715,2003,96593649664,2022-05-04,481.86,490.372315270936,0.017665536195027542,0.002469595050538606
SHW,Sherwin-Williams,Materials,Specialty Chemicals,"Cleveland, Ohio",1964-06-30,0000089800,1866,70071484416,2022-05-04,269.37,269.99036690378136,0.00230302893336808,0.001791506912717275
SBNY,Signature Bank,Financials,Regional Banks,"New York City, New York",2021-12-20,0001288784,2001,15882955776,2022-05-04,253.11,813.0576549651222,2.2122699812932014,0.00040607709832659884
SPG,Simon,Real Estate,Retail REITs,"Indianapolis, Indiana",2002-06-26,0001063761,2003,45401309184,2022-05-04,120.87,122.49478736774198,0.01344243706248013,0.0011607683200582804
SWKS,Skyworks,Information Technology,Semiconductors,"Woburn, Massachusetts",2015-03-12,0000004127,2002,19314835456,2022-05-04,119.47,125.55922155688623,0.05096862439847853,0.000493819440615698
SJM,Smucker,Consumer Staples,Packaged Foods & Meats,"Orrville, Ohio",2008-11-06,0000091419,1897,14803433472,2022-05-04,136.49,139.46419928825622,0.02179060215588113,0.00037847711687669994
SNA,Snap-on,Industrials,Industrial Machinery,"Kenosha, Wisconsin",1982-09-30,0000091440,1920,11730581504,2022-05-04,219.78,233.9618181818182,0.06452733725461,0.0002999139811259769
SEDG,SolarEdge,Information Technology,Semiconductor Equipment,"Herzliya, Israel",2021-12-20,0001419612,2006,14548268032,2022-05-04,262.67,272.7104248659568,0.038224482681527255,0.0003719533411431554
SO,Southern Company,Utilities,Electric Utilities,"Atlanta, Georgia",1957-03-04,0000092122,1945,77742645248,2022-05-04,73.12,74.80352059925093,0.023024078217326667,0.0019876343071007735
LUV,Southwest Airlines,Industrials,Airlines,"Dallas, Texas",1994-07-01,0000092380,1967,28011925504,2022-05-04,47.25,67.81013179571664,0.4351350644596115,0.0007161766101743737
SWK,Stanley Black & Decker,Industrials,Industrial Machinery,"New Britain, Connecticut",1982-09-30,0000093556,1843,20629004288,2022-05-04,126.24,127.15299298734128,0.007232200470067201,0.0005274185939178935
SBUX,Starbucks,Consumer Discretionary,Restaurants,"Seattle, Washington",2000-06-07,0000829224,1971,85501804544,2022-05-04,74.33,79.77555040067482,0.07326181085261427,0.002186011544739034
STT,State Street,Financials,Asset Management & Custody Banks,"Boston, Massachusetts",,0000093751,1792,25665011712,2022-05-04,69.91,365.9967401159584,4.235255902102108,0.0006561734246137798
STE,Steris,Health Care,Health Care Equipment,"Dublin, Ireland",2019-12-23,0001757898,1985,22636711936,2022-05-04,226.08,228.6473589606277,0.011355975586640572,0.0005787493479340886
SYK,Stryker,Health Care,Health Care Equipment,"Kalamazoo, Michigan",2000-12-12,0000310764,1941,89843499008,2022-05-04,237.87,245.61125690244543,0.032544065676400676,0.0022970149822998096
SIVB,SVB Financial,Financials,Regional Banks,"Santa Clara, California",2018-03-19,0000719739,1983,30162663424,2022-05-04,512.62,762.4277613164505,0.487315674996002,0.0007711641972539957
SYF,Synchrony,Financials,Consumer Finance,"Stamford, Connecticut",2015-11-18,0001601712,2003,19202013184,2022-05-04,38.29,52.401374407582935,0.36853942041219473,0.0004909349308628218
SNPS,Synopsys,Information Technology,Application Software,"Mountain View, California",2017-03-16,0000883241,1986,44737060864,2022-05-04,292.21,301.31664802338884,0.03116473776868984,0.0011437855849705518
SYY,Sysco,Consumer Staples,Food Distributors,"Houston, Texas",1986-12-31,0000096021,1969,43518656512,2022-05-04,85.76,91.61550230202374,0.06827777870829917,0.001112634827465058
TMUS,T-Mobile,Communication Services,Wireless Telecommunication Services,"Bellevue, Washington",2019-07-15,0001283699,1994,158263214080,2022-05-04,126.25,131.99237132248226,0.04548412928698817,0.00404629136111798
TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,"Baltimore, Maryland",,0001113169,1937,29298644992,2022-05-04,128.61,135.1978027681661,0.05122309904491163,0.0007490739703015652
TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,"New York City, New York",2018-03-19,0000946581,1993,14010706944,2022-05-04,121.35,133.64337157865634,0.10130508099428388,0.0003582095991176201
TPR,Tapestry,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","New York City, New York",,0001116132,2017,8643033088,2022-05-04,32.74,39.83434628975265,0.21668742485499845,0.00022097510353955816
TGT,Target,Consumer Discretionary,General Merchandise Stores,"Minneapolis, Minnesota",1976-12-31,0000027419,1902,107822743552,2022-05-04,232.54,244.5371585143089,0.05159180577237861,0.0027566875745741013
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,"Schaffhausen, Switzerland",2011-10-17,0001385157,2007,40988327936,2022-05-04,126.97,130.58261261261262,0.0284524896637995,0.0010479423042064101
TDY,Teledyne,Industrials,Aerospace & Defense,"Thousand Oaks, California",2020-06-22,0001094285,1960,19547168768,2022-05-04,417.98,430.5050659630607,0.029965706404757844,0.0004997594708287223
TFX,Teleflex,Health Care,Health Care Equipment,"Wayne, Pennsylvania",2019-01-18,0000096943,1943,13359949824,2022-05-04,284.85,294.2623966417832,0.033043344362939,0.0003415717914745187
TER,Teradyne,Information Technology,Semiconductor Equipment,"North Reading, Massachusetts",2020-09-21,0000097210,1960,17668687872,2022-05-04,109.34,115.47082789742245,0.05607122642603301,0.00045173263739370926
TSLA,Tesla,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,0001318605,2003,941992050688,2022-05-04,909.25,925.434375,0.017799697552928286,0.02408376652210515
TXN,Texas Instruments,Information Technology,Semiconductors,"Dallas, Texas",,0000097476,1930,159104991232,2022-05-04,172.54,177.5035584137192,0.02876758093033035,0.004067812948670236
TXT,Textron,Industrials,Aerospace & Defense,"Providence, Rhode Island",1978-12-31,0000217346,1923,15071640576,2022-05-04,69.67,79.02070671378092,0.13421424879834826,0.0003853343268367927
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,"Waltham, Massachusetts",2004-08-03,0000097745,2006,213850963968,2022-05-04,546.32,557.5405513784461,0.02053842322896121,0.005467494850907496
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,"Framingham, Massachusetts",1985-09-30,0000109198,1987,72887762944,2022-05-04,62.02,67.14616252697161,0.08265337837748475,0.0018635102746140464
TSCO,Tractor Supply,Consumer Discretionary,Specialty Stores,"Brentwood, Tennessee",2014-01-24,0000916365,1938,23066187776,2022-05-04,205.68,213.1566681426479,0.03635097307782913,0.0005897296909740223
TT,Trane Technologies,Industrials,Building Products,"Dublin, Ireland",2010-11-17,0001466258,1871,32620959744,2022-05-04,139.5,148.38194158782395,0.06366983217078097,0.0008340150828530715
TDG,TransDigm,Industrials,Aerospace & Defense,"Cleveland, Ohio",2016-06-03,0001260221,1993,33511309312,2022-05-04,604.22,686.1891780821918,0.13566114673826052,0.0008567785139277902
TRV,Travelers,Financials,Property & Casualty Insurance,"New York City, New York",2002-08-21,0000086312,1853,41215696896,2022-05-04,171.76,175.14177533385703,0.019688957463070773,0.001053755411591992
TRMB,Trimble,Information Technology,Electronic Equipment & Instruments,"Sunnyvale, California",2021-01-21,0000864749,1978,16817352704,2022-05-04,67.17,68.46092350376536,0.019218750986532022,0.0004299666815099052
TFC,Truist,Financials,Regional Banks,"Charlotte, North Carolina",1997-12-04,0000092230,1872,66051252224,2022-05-04,49.61,64.55159195870688,0.3011810513748615,0.001688722251842416
TWTR,Twitter,Communication Services,Interactive Media & Services,"San Francisco, California",2018-06-07,0001418091,2006,37316055040,2022-05-04,48.87,51.64529792691858,0.056789398954748986,0.0009540538653728512
TYL,Tyler Technologies,Information Technology,Application Software,"Plano, Texas",2020-06-22,0000860731,1966,16062763008,2022-05-04,387.3,394.74523912729376,0.01922344210507035,0.00041067420229505715
TSN,Tyson,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,0000100493,1935,32658184192,2022-05-04,90.1,96.96849315068494,0.07623188846487171,0.0008349667946152795
USB,U.S. Bank,Financials,Diversified Banks,"Minneapolis, Minnesota",,0000036104,1968,73512419328,2022-05-04,49.47,68.61238410596026,0.386949345178093,0.0018794807687363808
UDR,UDR,Real Estate,Residential REITs,"Highlands Ranch, Colorado",2016-03-07,0000074208,1972,27871739904,2022-05-04,51.83,51.83327877746019,6.326022496987391e-05,0.0007125925064043946
ULTA,Ulta Beauty,Consumer Discretionary,Specialty Stores,"Bolingbrook, Illinois",2016-04-18,0001403568,1990,20955080704,2022-05-04,401.23,408.8603971144666,0.01901751393082914,0.0005357553397169405
UAA,Under Armour (Class A),Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Baltimore, Maryland",2014-05-01,0001336917,1996,7006545920,2022-05-04,15.33,19.006488529781606,0.23982312653500365,0.00017913528669423842
UA,Under Armour (Class C),Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Baltimore, Maryland",2016-04-08,0001336917,1996,7044997632,2022-05-04,14.24,17.916488529781606,0.25818037428241614,0.00018011837572721578
UNP,Union Pacific,Industrials,Railroads,"Omaha, Nebraska",1957-03-04,0000100885,1862,145764614144,2022-05-04,232.1,233.51363569430129,0.0060906320305958266,0.0037267415703400512
UAL,United Airlines,Industrials,Airlines,"Chicago, Illinois",2015-09-03,0000100517,1967,16787439616,2022-05-04,51.38,110.008441688023,1.1410751593620667,0.0004292018981693016
